Date;;year;month;Urals;Exchange;day;Base;interv_fact;neftegas;urals_b;urals_b2
12.01.2015;20151;2015;1;45.05;56.2584;1;0;0;0;45.05;45.05
13.01.2015;20151;2015;1;43.28;62.7363;2;0;0;0;43.28;43.28
14.01.2015;20151;2015;1;43.97;64.8425;3;0;0;0;43.97;43.97
15.01.2015;20151;2015;1;45.81;66.0983;4;0;0;0;45.81;45.81
16.01.2015;20151;2015;1;46.03;64.8337;5;0;0;0;46.03;46.03
19.01.2015;20151;2015;1;45.38;64.8337;6;0;0;0;45.38;45.38
20.01.2015;20151;2015;1;45.19;64.9732;7;0;0;0;45.19;45.19
21.01.2015;20151;2015;1;45.2;64.9862;8;0;0;0;45.2;45.2
22.01.2015;20151;2015;1;44.79;65.5558;9;0;0;0;44.79;44.79
23.01.2015;20151;2015;1;45.39;65.4;10;0;0;0;45.39;45.39
26.01.2015;20151;2015;1;45.22;65.4;11;0;0;0;45.22;45.22
27.01.2015;20151;2015;1;45.95;65.5937;12;0;0;0;45.95;45.95
28.01.2015;20151;2015;1;46.47;67.8153;13;0;0;0;46.47;46.47
29.01.2015;20151;2015;1;46.21;67.1506;14;0;0;0;46.21;46.21
30.01.2015;20151;2015;1;47.62;68.7303;15;0;0;0;47.62;47.62
02.02.2015;20152;2015;2;51.84;68.7303;16;0;0;0;51.84;51.84
03.02.2015;20152;2015;2;54.51;69.664;17;0;0;0;54.51;54.51
04.02.2015;20152;2015;2;55.17;67.7727;18;0;0;0;55.17;55.17
05.02.2015;20152;2015;2;56.08;65.447;19;0;0;0;56.08;56.08
06.02.2015;20152;2015;2;55.73;68.6113;20;0;0;0;55.73;55.73
09.02.2015;20152;2015;2;56.85;68.6113;21;0;0;0;56.85;56.85
10.02.2015;20152;2015;2;55.64;65.7817;22;0;0;0;55.64;55.64
11.02.2015;20152;2015;2;53.33;65.4469;23;0;0;0;53.33;53.33
12.02.2015;20152;2015;2;56.08;66.0585;24;0;0;0;56.08;56.08
13.02.2015;20152;2015;2;60.18;66.0994;25;0;0;0;60.18;60.18
16.02.2015;20152;2015;2;61.42;66.0994;26;0;0;0;61.42;61.42
17.02.2015;20152;2015;2;60.63;62.6632;27;0;0;0;60.63;60.63
18.02.2015;20152;2015;2;60.57;62.8353;28;0;0;0;60.57;60.57
19.02.2015;20152;2015;2;58.63;62.4001;29;0;0;0;58.63;58.63
20.02.2015;20152;2015;2;60.84;62.1307;30;0;0;0;60.84;60.84
23.02.2015;20152;2015;2;59.63;62.1307;31;0;0;0;59.63;59.63
24.02.2015;20152;2015;2;60.18;62.1307;32;0;0;0;60.18;60.18
25.02.2015;20152;2015;2;58.92;63.5083;33;0;0;0;58.92;58.92
26.02.2015;20152;2015;2;60.54;62.5906;34;0;0;0;60.54;60.54
27.02.2015;20152;2015;2;60.49;60.7109;35;0;0;0;60.49;60.49
02.03.2015;20153;2015;3;59.35;60.7109;36;0;0;0;59.35;59.35
03.03.2015;20153;2015;3;59.78;62.2248;37;0;0;0;59.78;59.78
04.03.2015;20153;2015;3;57.83;62.3649;38;0;0;0;57.83;57.83
05.03.2015;20153;2015;3;58.98;61.8745;39;0;0;0;58.98;58.98
06.03.2015;20153;2015;3;57.8;61.8457;40;0;0;0;57.8;57.8
09.03.2015;20153;2015;3;57.32;61.8457;41;0;0;0;57.32;57.32
10.03.2015;20153;2015;3;54.6;61.8457;42;0;0;0;54.6;54.6
11.03.2015;20153;2015;3;55.51;60.6649;43;0;0;0;55.51;55.51
12.03.2015;20153;2015;3;55.66;62.6797;44;0;0;0;55.66;55.66
13.03.2015;20153;2015;3;53.8;60.9595;45;0;0;0;53.8;53.8
16.03.2015;20153;2015;3;51;60.9595;46;0;0;0;51;51
17.03.2015;20153;2015;3;51.17;62.1497;47;0;0;0;51.17;51.17
18.03.2015;20153;2015;3;51.59;61.751;48;0;0;0;51.59;51.59
19.03.2015;20153;2015;3;51.51;61.3483;49;0;0;0;51.51;51.51
20.03.2015;20153;2015;3;52.43;59.8308;50;0;0;0;52.43;52.43
23.03.2015;20153;2015;3;52.37;59.8308;51;0;0;0;52.37;52.37
24.03.2015;20153;2015;3;52.36;59.4452;52;0;0;0;52.36;52.36
25.03.2015;20153;2015;3;52.93;58.771;53;0;0;0;52.93;52.93
26.03.2015;20153;2015;3;55.77;57.3879;54;0;0;0;55.77;55.77
27.03.2015;20153;2015;3;55.19;56.4271;55;0;0;0;55.19;55.19
30.03.2015;20153;2015;3;52.74;56.4271;56;0;0;0;52.74;52.74
31.03.2015;20153;2015;3;52.44;58.4643;57;0;0;0;52.44;52.44
01.04.2015;20154;2015;4;54.98;57.65;58;0;0;0;54.98;54.98
02.04.2015;20154;2015;4;53.36;58.3536;59;0;0;0;53.36;53.36
07.04.2015;20154;2015;4;57.05;56.5161;60;0;0;0;57.05;57.05
08.04.2015;20154;2015;4;55.92;55.3328;61;0;0;0;55.92;55.92
09.04.2015;20154;2015;4;55.54;54.027;62;0;0;0;55.54;55.54
10.04.2015;20154;2015;4;56.32;52.5424;63;0;0;0;56.32;56.32
13.04.2015;20154;2015;4;56.14;52.5424;64;0;0;0;56.14;56.14
14.04.2015;20154;2015;4;56.69;52.422;65;0;0;0;56.69;56.69
15.04.2015;20154;2015;4;58.32;51.9749;66;0;0;0;58.32;58.32
16.04.2015;20154;2015;4;59.63;50.5033;67;0;0;0;59.63;59.63
17.04.2015;20154;2015;4;61.31;49.6749;68;0;0;0;61.31;61.31
20.04.2015;20154;2015;4;60.8;49.6749;69;0;0;0;60.8;60.8
21.04.2015;20154;2015;4;59.15;51.5207;70;0;0;0;59.15;59.15
22.04.2015;20154;2015;4;59.97;53.9728;71;0;0;0;59.97;59.97
23.04.2015;20154;2015;4;62.51;53.6555;72;0;0;0;62.51;62.51
24.04.2015;20154;2015;4;62.81;51.6011;73;0;0;0;62.81;62.81
27.04.2015;20154;2015;4;62.71;51.6011;74;0;0;0;62.71;62.71
28.04.2015;20154;2015;4;62.46;51.469;75;0;0;0;62.46;62.46
29.04.2015;20154;2015;4;63.82;52.3041;76;0;0;0;63.82;63.82
30.04.2015;20154;2015;4;63.1;51.7029;77;0;0;0;63.1;63.1
01.05.2015;20155;2015;5;63.33;51.1388;78;0;0;0;63.33;63.33
05.05.2015;20155;2015;5;64.64;51.1388;79;0;0;0;64.64;64.64
06.05.2015;20155;2015;5;64.97;51.7574;80;0;0;0;64.97;64.97
07.05.2015;20155;2015;5;63.93;49.9816;81;0;0;0;63.93;63.93
08.05.2015;20155;2015;5;62.97;50.3615;82;0;0;0;62.97;62.97
11.05.2015;20155;2015;5;62.27;50.3615;83;0;0;0;62.27;62.27
12.05.2015;20155;2015;5;64.54;50.3615;84;0;0;0;64.54;64.54
13.05.2015;20155;2015;5;65.88;50.914;85;0;0;0;65.88;65.88
14.05.2015;20155;2015;5;65.13;49.5366;86;0;0;0;65.13;65.13
15.05.2015;20155;2015;5;64.24;50.0774;87;0;0;0;64.24;64.24
18.05.2015;20155;2015;5;64.7;50.0774;88;0;0;0;64.7;64.7
19.05.2015;20155;2015;5;63.03;49.2175;89;0;0;0;63.03;63.03
20.05.2015;20155;2015;5;63.07;49.1777;90;0;0;0;63.07;63.07
21.05.2015;20155;2015;5;64.25;49.7919;91;0;0;0;64.25;64.25
22.05.2015;20155;2015;5;64.07;49.9204;92;0;0;0;64.07;64.07
26.05.2015;20155;2015;5;60.85;49.8613;93;0;0;0;60.85;60.85
27.05.2015;20155;2015;5;60.55;50.3223;94;0;0;0;60.55;60.55
28.05.2015;20155;2015;5;59.32;51.0178;95;0;0;0;59.32;59.32
29.05.2015;20155;2015;5;62.36;52.2907;96;0;0;0;62.36;62.36
01.06.2015;20156;2015;6;62.57;52.2907;97;0;0;0;62.57;62.57
02.06.2015;20156;2015;6;63.14;52.8213;98;0;0;0;63.14;63.14
03.06.2015;20156;2015;6;62.88;53.4413;99;0;0;0;62.88;62.88
04.06.2015;20156;2015;6;60.44;53.059;100;0;0;0;60.44;60.44
05.06.2015;20156;2015;6;60.16;54.9908;101;0;0;0;60.16;60.16
08.06.2015;20156;2015;6;61.13;54.9908;102;0;0;0;61.13;61.13
09.06.2015;20156;2015;6;63.18;56.0435;103;0;0;0;63.18;63.18
10.06.2015;20156;2015;6;64.63;55.91;104;0;0;0;64.63;64.63
11.06.2015;20156;2015;6;63.71;54.8219;105;0;0;0;63.71;63.71
12.06.2015;20156;2015;6;63.14;54.5285;106;0;0;0;63.14;63.14
15.06.2015;20156;2015;6;60.94;54.5285;107;0;0;0;60.94;60.94
16.06.2015;20156;2015;6;60.7;55.2679;108;0;0;0;60.7;60.7
17.06.2015;20156;2015;6;60.52;54.0409;109;0;0;0;60.52;60.52
18.06.2015;20156;2015;6;61.32;53.8999;110;0;0;0;61.32;61.32
19.06.2015;20156;2015;6;59.36;53.3301;111;0;0;0;59.36;59.36
22.06.2015;20156;2015;6;60.49;53.3301;112;0;0;0;60.49;60.49
23.06.2015;20156;2015;6;61.62;53.5569;113;0;0;0;61.62;61.62
24.06.2015;20156;2015;6;61.58;54.2081;114;0;0;0;61.58;61.58
25.06.2015;20156;2015;6;60.19;54.0746;115;0;0;0;60.19;60.19
26.06.2015;20156;2015;6;60.09;54.6026;116;0;0;0;60.09;60.09
29.06.2015;20156;2015;6;58.98;54.6026;117;0;0;0;58.98;58.98
30.06.2015;20156;2015;6;60.26;55.524;118;0;0;0;60.26;60.26
01.07.2015;20157;2015;7;61.6;55.8413;119;0;0;0;61.6;61.6
02.07.2015;20157;2015;7;61.68;55.4756;120;0;0;0;61.68;61.68
03.07.2015;20157;2015;7;59.01;55.6555;121;0;0;0;59.01;59.01
06.07.2015;20157;2015;7;57.14;55.6555;122;0;0;0;57.14;57.14
07.07.2015;20157;2015;7;54.67;56.4112;123;0;0;0;54.67;54.67
08.07.2015;20157;2015;7;55.65;57.2192;124;0;0;0;55.65;55.65
09.07.2015;20157;2015;7;57.58;57.2174;125;0;0;0;57.58;57.58
10.07.2015;20157;2015;7;57.47;56.9803;126;0;0;0;57.47;57.47
13.07.2015;20157;2015;7;57.38;56.9803;127;0;0;0;57.38;57.38
14.07.2015;20157;2015;7;56.95;56.6079;128;0;0;0;56.95;56.95
15.07.2015;20157;2015;7;56.84;56.9774;129;0;0;0;56.84;56.84
16.07.2015;20157;2015;7;56.81;56.6642;130;0;0;0;56.81;56.81
17.07.2015;20157;2015;7;55.88;56.9504;131;0;0;0;55.88;55.88
20.07.2015;20157;2015;7;55.72;56.9504;132;0;0;0;55.72;55.72
21.07.2015;20157;2015;7;55.14;56.8336;133;0;0;0;55.14;55.14
22.07.2015;20157;2015;7;55.21;57.0025;134;0;0;0;55.21;55.21
23.07.2015;20157;2015;7;54.61;57.0232;135;0;0;0;54.61;54.61
24.07.2015;20157;2015;7;52.84;57.3578;136;0;0;0;52.84;52.84
27.07.2015;20157;2015;7;52.62;57.3578;137;0;0;0;52.62;52.62
28.07.2015;20157;2015;7;52.85;58.7816;138;0;0;0;52.85;52.85
29.07.2015;20157;2015;7;53.28;60.2231;139;0;0;0;53.28;53.28
30.07.2015;20157;2015;7;52.84;59.7665;140;0;0;0;52.84;52.84
31.07.2015;20157;2015;7;51.84;58.9906;141;0;0;0;51.84;51.84
03.08.2015;20158;2015;8;48.04;58.9906;142;0;0;0;48.04;48.04
04.08.2015;20158;2015;8;47.63;62.4677;143;0;0;0;47.63;47.63
05.08.2015;20158;2015;8;47.89;62.9182;144;0;0;0;47.89;47.89
06.08.2015;20158;2015;8;46.65;62.7184;145;0;0;0;46.65;46.65
07.08.2015;20158;2015;8;46.54;63.8644;146;0;0;0;46.54;46.54
10.08.2015;20158;2015;8;47.3;63.8644;147;0;0;0;47.3;47.3
11.08.2015;20158;2015;8;46.33;64.4977;148;0;0;0;46.33;46.33
12.08.2015;20158;2015;8;47.84;63.2098;149;0;0;0;47.84;47.84
13.08.2015;20158;2015;8;47.41;65.0169;150;0;0;0;47.41;47.41
14.08.2015;20158;2015;8;46.99;63.9988;151;0;0;0;46.99;46.99
17.08.2015;20158;2015;8;46.77;63.9988;152;0;0;0;46.77;46.77
18.08.2015;20158;2015;8;46;65.5034;153;0;0;0;46;46
19.08.2015;20158;2015;8;44.75;65.8289;154;0;0;0;44.75;44.75
20.08.2015;20158;2015;8;44.63;65.7222;155;0;0;0;44.63;44.63
21.08.2015;20158;2015;8;43.04;66.9608;156;0;0;0;43.04;43.04
24.08.2015;20158;2015;8;40.79;66.9608;157;0;0;0;40.79;40.79
25.08.2015;20158;2015;8;41.06;70.7465;158;0;0;0;41.06;41.06
26.08.2015;20158;2015;8;41.11;69.9461;159;0;0;0;41.11;41.11
27.08.2015;20158;2015;8;43.81;69.3142;160;0;0;0;43.81;43.81
28.08.2015;20158;2015;8;47.07;67.4473;161;0;0;0;47.07;47.07
01.09.2015;20159;2015;9;47.9;66.7152;162;0;0;0;47.9;47.9
02.09.2015;20159;2015;9;47.17;65.3495;163;0;0;0;47.17;47.17
03.09.2015;20159;2015;9;50.01;66.6756;164;0;0;0;50.01;50.01
04.09.2015;20159;2015;9;48.19;67.0102;165;0;0;0;48.19;48.19
07.09.2015;20159;2015;9;46.02;67.0102;166;0;0;0;46.02;46.02
08.09.2015;20159;2015;9;48.53;68.4864;167;0;0;0;48.53;48.53
09.09.2015;20159;2015;9;47.69;68.7932;168;0;0;0;47.69;47.69
10.09.2015;20159;2015;9;47.42;67.6219;169;0;0;0;47.42;47.42
11.09.2015;20159;2015;9;46.52;68.4961;170;0;0;0;46.52;46.52
14.09.2015;20159;2015;9;45.52;68.4961;171;0;0;0;45.52;45.52
15.09.2015;20159;2015;9;45.56;67.9571;172;0;0;0;45.56;45.56
16.09.2015;20159;2015;9;49;67.1574;173;0;0;0;49;49
17.09.2015;20159;2015;9;47.92;65.9273;174;0;0;0;47.92;47.92
18.09.2015;20159;2015;9;46.48;65.3623;175;0;0;0;46.48;46.48
21.09.2015;20159;2015;9;47.14;65.3623;176;0;0;0;47.14;47.14
22.09.2015;20159;2015;9;46.19;66.1455;177;0;0;0;46.19;46.19
23.09.2015;20159;2015;9;47.4;66.1747;178;0;0;0;47.4;47.4
24.09.2015;20159;2015;9;46.26;66.041;179;0;0;0;46.26;46.26
25.09.2015;20159;2015;9;46.08;66.5151;180;0;0;0;46.08;46.08
28.09.2015;20159;2015;9;44.84;66.5151;181;0;0;0;44.84;44.84
29.09.2015;20159;2015;9;46.48;65.547;182;0;0;0;46.48;46.48
30.09.2015;20159;2015;9;45.94;66.2367;183;0;0;0;45.94;45.94
01.10.2015;201510;2015;10;46.13;65.7364;184;0;0;0;46.13;46.13
02.10.2015;201510;2015;10;45.45;65.0336;185;0;0;0;45.45;45.45
05.10.2015;201510;2015;10;48.35;65.0336;186;0;0;0;48.35;48.35
06.10.2015;201510;2015;10;50.24;65.6248;187;0;0;0;50.24;50.24
07.10.2015;201510;2015;10;50.56;65.0962;188;0;0;0;50.56;50.56
08.10.2015;201510;2015;10;51.03;62.7061;189;0;0;0;51.03;51.03
09.10.2015;201510;2015;10;51.13;62.2942;190;0;0;0;51.13;51.13
12.10.2015;201510;2015;10;49.75;62.2942;191;0;0;0;49.75;49.75
13.10.2015;201510;2015;10;47.74;61.1535;192;0;0;0;47.74;47.74
14.10.2015;201510;2015;10;47.35;62.2237;193;0;0;0;47.35;47.35
15.10.2015;201510;2015;10;47.07;63.1248;194;0;0;0;47.07;47.07
16.10.2015;201510;2015;10;48.06;62.2433;195;0;0;0;48.06;48.06
19.10.2015;201510;2015;10;46.61;62.2433;196;0;0;0;46.61;46.61
20.10.2015;201510;2015;10;46.03;61.4419;197;0;0;0;46.03;46.03
21.10.2015;201510;2015;10;45.82;62.162;198;0;0;0;45.82;45.82
22.10.2015;201510;2015;10;45.69;62.6309;199;0;0;0;45.69;45.69
23.10.2015;201510;2015;10;45.4;62.7888;200;0;0;0;45.4;45.4
26.10.2015;201510;2015;10;45.67;62.7888;201;0;0;0;45.67;45.67
27.10.2015;201510;2015;10;44.64;62.5038;202;0;0;0;44.64;44.64
28.10.2015;201510;2015;10;46;63.5004;203;0;0;0;46;46
29.10.2015;201510;2015;10;46.44;65.3159;204;0;0;0;46.44;46.44
30.10.2015;201510;2015;10;46.4;64.1686;205;0;0;0;46.4;46.4
02.11.2015;201511;2015;11;45.66;64.1686;206;0;0;0;45.66;45.66
03.11.2015;201511;2015;11;46.1;63.7993;207;0;0;0;46.1;46.1
04.11.2015;201511;2015;11;45.11;63.8525;208;0;0;0;45.11;45.11
05.11.2015;201511;2015;11;45.34;63.8525;209;0;0;0;45.34;45.34
06.11.2015;201511;2015;11;44.24;63.3991;210;0;0;0;44.24;44.24
09.11.2015;201511;2015;11;43.53;63.3991;211;0;0;0;43.53;43.53
10.11.2015;201511;2015;11;44.59;64.6606;212;0;0;0;44.59;44.59
11.11.2015;201511;2015;11;43.13;64.3908;213;0;0;0;43.13;43.13
12.11.2015;201511;2015;11;41.79;64.5693;214;0;0;0;41.79;41.79
13.11.2015;201511;2015;11;40.13;65.4541;215;0;0;0;40.13;40.13
16.11.2015;201511;2015;11;38.33;65.4541;216;0;0;0;38.33;38.33
17.11.2015;201511;2015;11;39.13;66.4607;217;0;0;0;39.13;39.13
18.11.2015;201511;2015;11;39.3;65.4799;218;0;0;0;39.3;39.3
19.11.2015;201511;2015;11;40.07;64.7785;219;0;0;0;40.07;40.07
20.11.2015;201511;2015;11;40.43;64.912;220;0;0;0;40.43;40.43
23.11.2015;201511;2015;11;41.8;64.912;221;0;0;0;41.8;41.8
24.11.2015;201511;2015;11;42.63;65.5973;222;0;0;0;42.63;42.63
25.11.2015;201511;2015;11;42.06;65.621;223;0;0;0;42.06;42.06
26.11.2015;201511;2015;11;42.05;65.4789;224;0;0;0;42.05;42.05
27.11.2015;201511;2015;11;42.02;65.6836;225;0;0;0;42.02;42.02
30.11.2015;201511;2015;11;42.88;65.6836;226;0;0;0;42.88;42.88
01.12.2015;201512;2015;12;42.12;66.737;227;0;0;0;42.12;42.12
02.12.2015;201512;2015;12;41.07;66.2584;228;0;0;0;41.07;41.07
03.12.2015;201512;2015;12;41.15;66.7402;229;0;0;0;41.15;41.15
04.12.2015;201512;2015;12;40.59;67.7691;230;0;0;0;40.59;40.59
07.12.2015;201512;2015;12;38.39;67.7691;231;0;0;0;38.39;38.39
08.12.2015;201512;2015;12;38.19;68.5156;232;0;0;0;38.19;38.19
09.12.2015;201512;2015;12;37.59;69.3026;233;0;0;0;37.59;37.59
10.12.2015;201512;2015;12;37.2;69.2;234;0;0;0;37.2;37.2
11.12.2015;201512;2015;12;35.74;69.2151;235;0;0;0;35.74;35.74
14.12.2015;201512;2015;12;35.26;69.2151;236;0;0;0;35.26;35.26
15.12.2015;201512;2015;12;36.06;70.2244;237;0;0;0;36.06;36.06
16.12.2015;201512;2015;12;35.56;70.8295;238;0;0;0;35.56;35.56
17.12.2015;201512;2015;12;34.89;70.4012;239;0;0;0;34.89;34.89
18.12.2015;201512;2015;12;35.36;70.5806;240;0;0;0;35.36;35.36
21.12.2015;201512;2015;12;34.34;70.5806;241;0;0;0;34.34;34.34
22.12.2015;201512;2015;12;33.61;71.2553;242;0;0;0;33.61;33.61
23.12.2015;201512;2015;12;34.39;71.1211;243;0;0;0;34.39;34.39
24.12.2015;201512;2015;12;35.72;70.9333;244;0;0;0;35.72;35.72
29.12.2015;201512;2015;12;35.4;70.7865;245;0;0;0;35.4;35.4
30.12.2015;201512;2015;12;34.6;72.5066;246;0;0;0;34.6;34.6
31.12.2015;201512;2015;12;35.16;72.8827;247;0;0;0;35.16;35.16
04.01.2016;20161;2016;1;34.83;72.8827;248;0;0;0;34.83;34.83
05.01.2016;20161;2016;1;33.96;72.8827;249;0;0;0;33.96;33.96
06.01.2016;20161;2016;1;32.29;72.8827;250;0;0;0;32.29;32.29
07.01.2016;20161;2016;1;32.22;72.8827;251;0;0;0;32.22;32.22
08.01.2016;20161;2016;1;30.32;72.8827;252;0;0;0;30.32;30.32
11.01.2016;20161;2016;1;28.54;72.8827;253;0;0;0;28.54;28.54
12.01.2016;20161;2016;1;27.34;75.9507;254;0;0;0;27.34;27.34
13.01.2016;20161;2016;1;26.78;76.6041;255;0;0;0;26.78;26.78
14.01.2016;20161;2016;1;27.04;76.4275;256;0;0;0;27.04;27.04
15.01.2016;20161;2016;1;27;76.523;257;0;0;0;27;27
18.01.2016;20161;2016;1;25.56;76.523;258;0;0;0;25.56;25.56
19.01.2016;20161;2016;1;25.52;78.6678;259;0;0;0;25.52;25.52
20.01.2016;20161;2016;1;24.51;78.4862;260;0;0;0;24.51;24.51
21.01.2016;20161;2016;1;26.09;79.4614;261;0;0;0;26.09;26.09
22.01.2016;20161;2016;1;28.96;83.5913;262;0;0;0;28.96;28.96
25.01.2016;20161;2016;1;28.32;83.5913;263;0;0;0;28.32;28.32
26.01.2016;20161;2016;1;29.44;77.7965;264;0;0;0;29.44;29.44
27.01.2016;20161;2016;1;30.33;81.8394;265;0;0;0;30.33;30.33
28.01.2016;20161;2016;1;31.51;78.9969;266;0;0;0;31.51;31.51
29.01.2016;20161;2016;1;31.69;77.3674;267;0;0;0;31.69;31.69
01.02.2016;20162;2016;2;31;77.3674;268;0;0;0;31;31
02.02.2016;20162;2016;2;29.53;76.3264;269;0;0;0;29.53;29.53
03.02.2016;20162;2016;2;30.93;77.9273;270;0;0;0;30.93;30.93
04.02.2016;20162;2016;2;31.11;79.2593;271;0;0;0;31.11;31.11
05.02.2016;20162;2016;2;31.17;76.4609;272;0;0;0;31.17;31.17
08.02.2016;20162;2016;2;29.99;76.4609;273;0;0;0;29.99;29.99
09.02.2016;20162;2016;2;28.5;76.8614;274;0;0;0;28.5;28.5
10.02.2016;20162;2016;2;27.99;78.6805;275;0;0;0;27.99;27.99
11.02.2016;20162;2016;2;27.17;79.0689;276;0;0;0;27.17;27.17
12.02.2016;20162;2016;2;30.15;79.1144;277;0;0;0;30.15;30.15
15.02.2016;20162;2016;2;30.68;79.1144;278;0;0;0;30.68;30.68
16.02.2016;20162;2016;2;29.24;77.7792;279;0;0;0;29.24;29.24
17.02.2016;20162;2016;2;31.36;76.245;280;0;0;0;31.36;31.36
18.02.2016;20162;2016;2;31.55;77.8503;281;0;0;0;31.55;31.55
19.02.2016;20162;2016;2;30.01;75.4575;282;0;0;0;30.01;30.01
22.02.2016;20162;2016;2;31.94;75.4575;283;0;0;0;31.94;31.94
23.02.2016;20162;2016;2;30.45;75.4575;284;0;0;0;30.45;30.45
24.02.2016;20162;2016;2;30.05;75.4575;285;0;0;0;30.05;30.05
25.02.2016;20162;2016;2;31.38;76.3928;286;0;0;0;31.38;31.38
26.02.2016;20162;2016;2;34.31;76.3929;287;0;0;0;34.31;34.31
29.02.2016;20162;2016;2;33.97;76.3929;288;0;0;0;33.97;33.97
01.03.2016;20163;2016;3;33.78;75.8994;289;0;0;0;33.78;33.78
02.03.2016;20163;2016;3;34.43;74.0536;290;0;0;0;34.43;34.43
03.03.2016;20163;2016;3;33.95;73.6256;291;0;0;0;33.95;33.95
04.03.2016;20163;2016;3;35.96;73.8242;292;0;0;0;35.96;35.96
07.03.2016;20163;2016;3;37.37;73.8242;293;0;0;0;37.37;37.37
08.03.2016;20163;2016;3;37.56;73.8242;294;0;0;0;37.56;37.56
09.03.2016;20163;2016;3;38.81;73.8242;295;0;0;0;38.81;38.81
10.03.2016;20163;2016;3;37.18;72.3775;296;0;0;0;37.18;37.18
11.03.2016;20163;2016;3;37.76;71.0928;297;0;0;0;37.76;37.76
14.03.2016;20163;2016;3;36.26;71.0928;298;0;0;0;36.26;36.26
15.03.2016;20163;2016;3;35.69;70.1542;299;0;0;0;35.69;35.69
16.03.2016;20163;2016;3;36.73;70.5408;300;0;0;0;36.73;36.73
17.03.2016;20163;2016;3;37.74;71.0256;301;0;0;0;37.74;37.74
18.03.2016;20163;2016;3;37.56;68.5598;302;0;0;0;37.56;37.56
21.03.2016;20163;2016;3;38.21;68.5598;303;0;0;0;38.21;38.21
22.03.2016;20163;2016;3;38.94;68.8086;304;0;0;0;38.94;38.94
23.03.2016;20163;2016;3;37.19;67.7764;305;0;0;0;37.19;37.19
24.03.2016;20163;2016;3;36.68;67.6409;306;0;0;0;36.68;36.68
29.03.2016;20163;2016;3;35.1;67.7807;307;0;0;0;35.1;35.1
30.03.2016;20163;2016;3;36.05;68.7549;308;0;0;0;36.05;36.05
31.03.2016;20163;2016;3;36.01;67.6076;309;0;0;0;36.01;36.01
01.04.2016;20164;2016;4;34.77;67.8552;310;0;0;0;34.77;34.77
04.04.2016;20164;2016;4;34.5;67.8552;311;0;0;0;34.5;34.5
05.04.2016;20164;2016;4;34.23;68.6753;312;0;0;0;34.23;34.23
06.04.2016;20164;2016;4;36.12;68.8901;313;0;0;0;36.12;36.12
07.04.2016;20164;2016;4;35.4;68.5215;314;0;0;0;35.4;35.4
08.04.2016;20164;2016;4;38.91;67.796;315;0;0;0;38.91;38.91
11.04.2016;20164;2016;4;39.88;67.796;316;0;0;0;39.88;39.88
12.04.2016;20164;2016;4;41.32;67.125;317;0;0;0;41.32;41.32
13.04.2016;20164;2016;4;40.96;66.3456;318;0;0;0;40.96;40.96
14.04.2016;20164;2016;4;41.17;65.7662;319;0;0;0;41.17;41.17
15.04.2016;20164;2016;4;39.57;66.4954;320;0;0;0;39.57;39.57
18.04.2016;20164;2016;4;39.89;66.4954;321;0;0;0;39.89;39.89
19.04.2016;20164;2016;4;41.27;68.2724;322;0;0;0;41.27;41.27
20.04.2016;20164;2016;4;41.44;65.6474;323;0;0;0;41.44;41.44
21.04.2016;20164;2016;4;42.03;66.0364;324;0;0;0;42.03;42.03
22.04.2016;20164;2016;4;42.52;65.0254;325;0;0;0;42.52;42.52
25.04.2016;20164;2016;4;41.57;65.0254;326;0;0;0;41.57;41.57
26.04.2016;20164;2016;4;42.54;66.6295;327;0;0;0;42.54;42.54
27.04.2016;20164;2016;4;42.77;66.4559;328;0;0;0;42.77;42.77
28.04.2016;20164;2016;4;44.3;65.1618;329;0;0;0;44.3;44.3
29.04.2016;20164;2016;4;44.34;65.1133;330;0;0;0;44.34;44.34
03.05.2016;20165;2016;5;41.79;65.1133;331;0;0;0;41.79;41.79
04.05.2016;20165;2016;5;41.78;65.1133;332;0;0;0;41.78;41.78
05.05.2016;20165;2016;5;42.84;66.1718;333;0;0;0;42.84;42.84
06.05.2016;20165;2016;5;42.9;65.8918;334;0;0;0;42.9;42.9
09.05.2016;20165;2016;5;40.63;65.8918;335;0;0;0;40.63;40.63
10.05.2016;20165;2016;5;42.21;65.8918;336;0;0;0;42.21;42.21
11.05.2016;20165;2016;5;44.28;66.3277;337;0;0;0;44.28;44.28
12.05.2016;20165;2016;5;44.63;66.2428;338;0;0;0;44.63;44.63
13.05.2016;20165;2016;5;45.25;64.9607;339;0;0;0;45.25;45.25
16.05.2016;20165;2016;5;46.59;64.9607;340;0;0;0;46.59;46.59
17.05.2016;20165;2016;5;46.61;64.8895;341;0;0;0;46.61;46.61
18.05.2016;20165;2016;5;46.98;64.5138;342;0;0;0;46.98;46.98
19.05.2016;20165;2016;5;45.11;65.0641;343;0;0;0;45.11;45.11
20.05.2016;20165;2016;5;46.64;66.211;344;0;0;0;46.64;46.64
23.05.2016;20165;2016;5;45.92;66.211;345;0;0;0;45.92;45.92
24.05.2016;20165;2016;5;46.57;67.0475;346;0;0;0;46.57;46.57
25.05.2016;20165;2016;5;47.02;67.0493;347;0;0;0;47.02;47.02
26.05.2016;20165;2016;5;47.47;65.8949;348;0;0;0;47.47;47.47
27.05.2016;20165;2016;5;47.44;65.2062;349;0;0;0;47.44;47.44
31.05.2016;20165;2016;5;47.71;66.0825;350;0;0;0;47.71;47.71
